tenure,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,Partner_Yes,Dependents_Yes,OnlineSecurity_Yes,TechSupport_Yes,PaperlessBilling_Yes,SeniorCitizen_1,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,OnlineBackup_Yes,DeviceProtection_Yes,InternetService_Fiber optic,InternetService_No,MultipleLines_Yes,StreamingTV_Yes,StreamingMovies_Yes,PhoneService_Yes,gender_Male,Churn
66,25.15,1683.6,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False
1,19.9,19.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,74.3,74.3,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False
71,100.2,7209.0,False,True,True,True,True,True,False,False,True,False,False,True,True,True,False,False,True,False,True,True,False
69,99.5,6841.45,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False
66,70.85,4738.85,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,True,False,False
5,19.85,108.05,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
71,99.4,7168.25,False,True,True,False,True,True,True,True,False,True,False,True,True,True,False,False,True,False,True,False,False
64,81.25,5567.55,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,False
58,55.5,3166.9,False,True,True,True,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False
19,96.8,1743.05,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False
16,19.35,275.9,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2,20.25,36.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
66,47.4,3177.25,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False
11,19.7,216.2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
50,20.55,1070.25,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
16,81.0,1312.15,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True
46,20.2,845.6,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
7,20.25,174.7,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
1,75.7,75.7,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True
66,109.25,7082.5,False,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False
5,80.1,398.55,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False
72,23.75,1679.25,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
15,55.0,757.1,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True
50,88.05,4367.35,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,True,False,True
54,106.55,5763.3,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True
5,19.45,86.05,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
48,70.65,3545.05,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
59,19.35,1099.6,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True
39,24.2,914.6,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False
10,95.1,865.1,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,True,True,True,False
57,69.85,4003.0,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
10,19.8,198.25,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
52,83.8,4331.4,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,True,True,False
2,79.55,151.75,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
62,20.3,1296.15,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
54,80.6,4299.95,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False
72,110.65,8065.65,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,True,True,True,True,False,False
31,99.95,3186.65,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,True,True,True,False,True
72,111.9,8071.05,False,True,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False
25,70.95,1767.35,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True
71,118.65,8477.6,False,True,False,False,True,True,True,False,False,True,False,True,True,True,False,True,True,True,True,False,False
1,19.55,19.55,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
2,70.2,115.95,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True
46,45.55,2062.15,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
43,86.45,3574.5,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False
14,50.1,709.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,75.7,189.2,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True
5,70.05,346.4,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,True,True,True
3,107.95,313.6,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,False
71,111.3,7985.9,False,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False
1,20.25,20.25,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True
19,25.6,485.9,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
22,20.05,417.0,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False
5,20.55,96.1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
15,19.8,304.6,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
16,19.75,294.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
8,20.15,165.5,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
2,44.45,82.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
58,89.85,5125.75,True,False,True,True,True,True,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False
47,107.35,5118.95,False,False,True,True,False,True,True,False,False,False,False,False,True,True,False,True,True,True,True,True,True
35,73.45,2661.1,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False
66,89.0,5898.6,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
48,99.7,4977.2,True,False,True,True,True,False,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False
60,116.6,7049.5,True,False,False,False,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,True,False
26,35.4,978.6,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
4,54.3,195.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True
72,116.6,8337.45,False,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,False
1,19.2,19.2,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
2,45.4,80.95,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2,44.9,111.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
40,106.0,4178.65,True,False,True,False,False,False,True,False,False,False,False,True,True,True,False,True,True,True,True,True,False
40,104.5,4036.85,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True
25,99.5,2369.05,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,True
1,79.55,79.55,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,True,True
60,106.0,6441.4,True,False,False,False,False,True,True,True,False,True,False,False,True,True,False,True,True,True,True,False,True
24,98.75,2407.3,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,True,False,True
